Date,Revenue / Sales,Expenses,Profit,Assets,Liabilities,Cash In,Cash Out,Department,Category
2025-05-01,0,330,-330,585110,40840,0,330,Administration,Taxes / Impots
2025-05-02,0,320,-320,586360,40890,0,320,Salle,Maintenance
2025-05-02,0,2770,-2770,586360,40890,0,2770,Administration,Salaires
2025-05-02,0,610,-610,586360,40890,0,610,Cuisine,Achats fournisseurs
2025-05-02,530,0,530,586360,40890,530,0,Salle,Ventes bar
2025-05-02,600,0,600,586360,40890,600,0,Cuisine,Ventes plats a emporter
2025-05-02,670,0,670,586360,40890,670,0,Salle,Ventes repas midi
2025-05-03,1010,0,1010,590240,41130,1010,0,Salle,Ventes bar
2025-05-03,550,0,550,590240,41130,550,0,Salle,Ventes repas midi
2025-05-03,1530,0,1530,590240,41130,1530,0,Salle,Ventes evenements
2025-05-04,0,200,-200,589720,41350,0,200,Cuisine,Achats fournisseurs
2025-05-05,0,230,-230,584380,41240,0,230,Administration,Marketing / Pub
2025-05-05,0,430,-430,584380,41240,0,430,Cuisine,Achats fournisseurs
2025-05-05,620,0,620,584380,41240,620,0,Salle,Ventes repas soir
2025-05-05,780,0,780,584380,41240,780,0,Salle,Ventes evenements
2025-05-05,1210,0,1210,584380,41240,1210,0,Salle,Ventes repas midi
2025-05-06,860,0,860,586030,41050,860,0,Salle,Ventes bar
2025-05-06,500,0,500,586030,41050,500,0,Salle,Ventes repas soir
2025-05-06,1080,0,1080,586030,41050,1080,0,Salle,Ventes evenements
2025-05-07,0,530,-530,589110,40850,0,530,Cuisine,Achats fournisseurs
2025-05-07,990,0,990,589110,40850,990,0,Cuisine,Ventes plats a emporter
2025-05-07,490,0,490,589110,40850,490,0,Salle,Ventes repas midi
2025-05-07,450,0,450,589110,40850,450,0,Salle,Ventes evenements
2025-05-08,840,0,840,590190,41080,840,0,Cuisine,Ventes plats a emporter
2025-05-08,710,0,710,590190,41080,710,0,Salle,Ventes evenements
2025-05-08,780,0,780,590190,41080,780,0,Salle,Ventes repas soir
2025-05-08,0,610,-610,590190,41080,0,610,Cuisine,Achats fournisseurs
2025-05-08,0,80,-80,590190,41080,0,80,Cuisine,Produits menagers
2025-05-09,580,0,580,587740,41300,580,0,Salle,Ventes evenements
2025-05-09,260,0,260,587740,41300,260,0,Salle,Ventes repas midi
2025-05-09,950,0,950,587740,41300,950,0,Cuisine,Ventes plats a emporter
2025-05-09,0,500,-500,587740,41300,0,500,Cuisine,Achats fournisseurs
2025-05-09,0,2260,-2260,587740,41300,0,2260,Administration,Salaires
2025-05-10,1200,0,1200,598750,41280,1200,0,Salle,Ventes repas midi
2025-05-10,0,470,-470,598750,41280,0,470,Cuisine,Achats fournisseurs
2025-05-10,1790,0,1790,598750,41280,1790,0,Salle,Ventes bar
2025-05-10,830,0,830,598750,41280,830,0,Cuisine,Ventes plats a emporter
2025-05-11,0,200,-200,590600,41130,0,200,Cuisine,Produits menagers
2025-05-12,1010,0,1010,593480,41350,1010,0,Salle,Ventes repas soir
2025-05-12,690,0,690,593480,41350,690,0,Salle,Ventes repas midi
2025-05-12,800,0,800,593480,41350,800,0,Salle,Ventes bar
2025-05-12,0,610,-610,593480,41350,0,610,Cuisine,Achats fournisseurs
2025-05-13,1030,0,1030,602280,41210,1030,0,Cuisine,Ventes plats a emporter
2025-05-13,690,0,690,602280,41210,690,0,Salle,Ventes repas midi
2025-05-13,950,0,950,602280,41210,950,0,Salle,Ventes repas soir
2025-05-14,0,150,-150,605380,41480,0,150,Cuisine,Produits menagers
2025-05-14,880,0,880,605380,41480,880,0,Cuisine,Ventes plats a emporter
2025-05-14,400,0,400,605380,41480,400,0,Salle,Ventes repas midi
2025-05-14,1290,0,1290,605380,41480,1290,0,Salle,Ventes evenements
2025-05-14,0,380,-380,605380,41480,0,380,Cuisine,Achats fournisseurs
2025-05-15,0,420,-420,607380,41430,0,420,Cuisine,Achats fournisseurs
2025-05-15,750,0,750,607380,41430,750,0,Salle,Ventes repas midi
2025-05-15,600,0,600,607380,41430,600,0,Cuisine,Ventes plats a emporter
2025-05-15,230,0,230,607380,41430,230,0,Salle,Ventes bar
2025-05-16,940,0,940,602030,41440,940,0,Salle,Ventes repas midi
2025-05-16,1020,0,1020,602030,41440,1020,0,Salle,Ventes repas soir
2025-05-16,1330,0,1330,602030,41440,1330,0,Cuisine,Ventes plats a emporter
2025-05-16,0,2420,-2420,602030,41440,0,2420,Administration,Salaires
2025-05-17,1690,0,1690,602250,41530,1690,0,Salle,Ventes repas soir
2025-05-17,1460,0,1460,602250,41530,1460,0,Salle,Ventes evenements
2025-05-17,450,0,450,602250,41530,450,0,Cuisine,Ventes plats a emporter
2025-05-17,0,370,-370,602250,41530,0,370,Cuisine,Achats fournisseurs
2025-05-17,0,70,-70,602250,41530,0,70,Cuisine,Produits menagers
2025-05-18,0,240,-240,609860,41550,0,240,Cuisine,Achats fournisseurs
2025-05-19,410,0,410,605180,41470,410,0,Salle,Ventes bar
2025-05-19,470,0,470,605180,41470,470,0,Salle,Ventes repas soir
2025-05-19,730,0,730,605180,41470,730,0,Salle,Ventes evenements
2025-05-20,0,280,-280,607280,41310,0,280,Administration,Marketing / Pub
2025-05-20,0,350,-350,607280,41310,0,350,Cuisine,Achats fournisseurs
2025-05-20,660,0,660,607280,41310,660,0,Salle,Ventes repas midi
2025-05-20,360,0,360,607280,41310,360,0,Cuisine,Ventes plats a emporter
2025-05-20,1090,0,1090,607280,41310,1090,0,Salle,Ventes repas soir
2025-05-21,1140,0,1140,614350,41510,1140,0,Cuisine,Ventes plats a emporter
2025-05-21,340,0,340,614350,41510,340,0,Salle,Ventes repas soir
2025-05-21,1230,0,1230,614350,41510,1230,0,Salle,Ventes repas midi
2025-05-21,0,370,-370,614350,41510,0,370,Cuisine,Achats fournisseurs
2025-05-22,0,180,-180,618260,41660,0,180,Cuisine,Achats fournisseurs
2025-05-22,1070,0,1070,618260,41660,1070,0,Salle,Ventes repas soir
2025-05-22,450,0,450,618260,41660,450,0,Salle,Ventes repas midi
2025-05-22,1320,0,1320,618260,41660,1320,0,Salle,Ventes bar
2025-05-22,0,80,-80,618260,41660,0,80,Cuisine,Produits menagers
2025-05-23,0,2990,-2990,612810,41760,0,2990,Administration,Salaires
2025-05-23,0,150,-150,612810,41760,0,150,Cuisine,Produits menagers
2025-05-23,1010,0,1010,612810,41760,1010,0,Salle,Ventes repas soir
2025-05-23,750,0,750,612810,41760,750,0,Salle,Ventes evenements
2025-05-23,1240,0,1240,612810,41760,1240,0,Salle,Ventes repas midi
2025-05-24,970,0,970,618650,41740,970,0,Salle,Ventes repas midi
2025-05-24,930,0,930,618650,41740,930,0,Salle,Ventes evenements
2025-05-24,1600,0,1600,618650,41740,1600,0,Cuisine,Ventes plats a emporter
2025-05-25,0,430,-430,614250,41850,0,430,Cuisine,Achats fournisseurs
2025-05-25,0,170,-170,614250,41850,0,170,Cuisine,Petit equipement
2025-05-26,600,0,600,615850,41750,600,0,Salle,Ventes repas soir
2025-05-26,410,0,410,615850,41750,410,0,Cuisine,Ventes plats a emporter
2025-05-26,620,0,620,615850,41750,620,0,Salle,Ventes evenements
2025-05-26,0,380,-380,615850,41750,0,380,Cuisine,Achats fournisseurs
2025-05-27,590,0,590,619400,41760,590,0,Cuisine,Ventes plats a emporter
2025-05-27,0,240,-240,619400,41760,0,240,Cuisine,Achats fournisseurs
2025-05-27,480,0,480,619400,41760,480,0,Salle,Ventes repas soir
2025-05-27,210,0,210,619400,41760,210,0,Salle,Ventes evenements
2025-05-28,860,0,860,620280,42060,860,0,Cuisine,Ventes plats a emporter
2025-05-28,540,0,540,620280,42060,540,0,Salle,Ventes repas midi
2025-05-28,930,0,930,620280,42060,930,0,Salle,Ventes repas soir
2025-05-28,0,660,-660,620280,42060,0,660,Cuisine,Achats fournisseurs
2025-05-28,0,160,-160,620280,42060,0,160,Salle,Maintenance
2025-05-29,610,0,610,622950,42210,610,0,Salle,Ventes repas midi
2025-05-29,410,0,410,622950,42210,410,0,Salle,Ventes repas soir
2025-05-29,1020,0,1020,622950,42210,1020,0,Salle,Ventes evenements
2025-05-30,0,3040,-3040,622020,42060,0,3040,Administration,Salaires
2025-05-30,440,0,440,622020,42060,440,0,Salle,Ventes repas soir
2025-05-30,390,0,390,622020,42060,390,0,Cuisine,Ventes plats a emporter
2025-05-30,1150,0,1150,622020,42060,1150,0,Salle,Ventes evenements
2025-05-30,0,410,-410,622020,42060,0,410,Cuisine,Achats fournisseurs
2025-05-30,0,100,-100,622020,42060,0,100,Cuisine,Produits menagers
2025-05-31,1420,0,1420,624880,42000,1420,0,Salle,Ventes evenements
2025-05-31,830,0,830,624880,42000,830,0,Salle,Ventes repas midi
2025-05-31,1490,0,1490,624880,42000,1490,0,Cuisine,Ventes plats a emporter
2025-06-01,0,2130,-2130,621100,41990,0,2130,Administration,Loyer
2025-06-01,0,570,-570,621100,41990,0,570,Administration,Electricite / Eau
2025-06-01,0,260,-260,621100,41990,0,260,Cuisine,Gaz
2025-06-01,0,230,-230,621100,41990,0,230,Administration,Taxes / Impots
2025-06-02,570,0,570,626440,41810,570,0,Salle,Ventes bar
2025-06-02,400,0,400,626440,41810,400,0,Cuisine,Ventes plats a emporter
2025-06-02,630,0,630,626440,41810,630,0,Salle,Ventes repas soir
2025-06-03,1240,0,1240,627590,41830,1240,0,Cuisine,Ventes plats a emporter
2025-06-03,750,0,750,627590,41830,750,0,Salle,Ventes repas midi
2025-06-03,1410,0,1410,627590,41830,1410,0,Salle,Ventes repas soir
2025-06-03,0,420,-420,627590,41830,0,420,Cuisine,Achats fournisseurs
2025-06-04,1280,0,1280,627740,42100,1280,0,Salle,Ventes bar
2025-06-04,0,730,-730,627740,42100,0,730,Cuisine,Achats fournisseurs
2025-06-04,750,0,750,627740,42100,750,0,Salle,Ventes repas soir
2025-06-04,870,0,870,627740,42100,870,0,Cuisine,Ventes plats a emporter
2025-06-05,560,0,560,629610,42360,560,0,Salle,Ventes repas soir
2025-06-05,480,0,480,629610,42360,480,0,Cuisine,Ventes plats a emporter
2025-06-05,870,0,870,629610,42360,870,0,Salle,Ventes evenements
2025-06-05,0,340,-340,629610,42360,0,340,Administration,Marketing / Pub
2025-06-06,0,2720,-2720,633820,42310,0,2720,Administration,Salaires
2025-06-06,0,160,-160,633820,42310,0,160,Cuisine,Produits menagers
2025-06-06,1320,0,1320,633820,42310,1320,0,Salle,Ventes repas soir
2025-06-06,1650,0,1650,633820,42310,1650,0,Cuisine,Ventes plats a emporter
2025-06-06,650,0,650,633820,42310,650,0,Salle,Ventes evenements
2025-06-07,0,80,-80,633070,42200,0,80,Cuisine,Produits menagers
2025-06-07,1260,0,1260,633070,42200,1260,0,Salle,Ventes evenements
2025-06-07,960,0,960,633070,42200,960,0,Salle,Ventes repas midi
2025-06-07,2180,0,2180,633070,42200,2180,0,Salle,Ventes repas soir
2025-06-07,0,540,-540,633070,42200,0,540,Cuisine,Achats fournisseurs
2025-06-08,0,310,-310,639240,42350,0,310,Cuisine,Achats fournisseurs
2025-06-09,0,220,-220,633080,42520,0,220,Cuisine,Achats fournisseurs
2025-06-09,750,0,750,633080,42520,750,0,Salle,Ventes evenements
2025-06-09,700,0,700,633080,42520,700,0,Cuisine,Ventes plats a emporter
2025-06-09,490,0,490,633080,42520,490,0,Salle,Ventes bar
2025-06-10,1150,0,1150,639460,42490,1150,0,Cuisine,Ventes plats a emporter
2025-06-10,960,0,960,639460,42490,960,0,Salle,Ventes repas soir
2025-06-10,1080,0,1080,639460,42490,1080,0,Salle,Ventes bar
2025-06-10,0,810,-810,639460,42490,0,810,Cuisine,Achats fournisseurs
2025-06-11,1040,0,1040,637010,42700,1040,0,Salle,Ventes repas soir
2025-06-11,430,0,430,637010,42700,430,0,Salle,Ventes evenements
2025-06-11,1170,0,1170,637010,42700,1170,0,Cuisine,Ventes plats a emporter
2025-06-11,0,550,-550,637010,42700,0,550,Cuisine,Achats fournisseurs
2025-06-11,0,160,-160,637010,42700,0,160,Cuisine,Petit equipement
2025-06-12,440,0,440,637230,42580,440,0,Salle,Ventes repas midi
2025-06-12,280,0,280,637230,42580,280,0,Cuisine,Ventes plats a emporter
2025-06-12,810,0,810,637230,42580,810,0,Salle,Ventes evenements
2025-06-13,0,3090,-3090,640910,42460,0,3090,Administration,Salaires
2025-06-13,0,700,-700,640910,42460,0,700,Cuisine,Achats fournisseurs
2025-06-13,320,0,320,640910,42460,320,0,Salle,Ventes bar
2025-06-13,790,0,790,640910,42460,790,0,Salle,Ventes evenements
2025-06-13,1190,0,1190,640910,42460,1190,0,Salle,Ventes repas soir
2025-06-14,1290,0,1290,639670,42480,1290,0,Cuisine,Ventes plats a emporter
2025-06-14,1270,0,1270,639670,42480,1270,0,Salle,Ventes bar
2025-06-14,1450,0,1450,639670,42480,1450,0,Salle,Ventes evenements
2025-06-14,0,200,-200,639670,42480,0,200,Cuisine,Achats fournisseurs
2025-06-14,0,190,-190,639670,42480,0,190,Cuisine,Produits menagers
2025-06-15,0,780,-780,647090,42520,0,780,Cuisine,Achats fournisseurs
2025-06-16,850,0,850,647800,42670,850,0,Salle,Ventes repas midi
2025-06-16,300,0,300,647800,42670,300,0,Salle,Ventes evenements
2025-06-16,740,0,740,647800,42670,740,0,Cuisine,Ventes plats a emporter
2025-06-16,0,700,-700,647800,42670,0,700,Cuisine,Achats fournisseurs
2025-06-17,0,180,-180,650160,42790,0,180,Cuisine,Produits menagers
2025-06-17,950,0,950,650160,42790,950,0,Salle,Ventes repas soir
2025-06-17,0,520,-520,650160,42790,0,520,Cuisine,Achats fournisseurs
2025-06-17,850,0,850,650160,42790,850,0,Salle,Ventes evenements
2025-06-17,660,0,660,650160,42790,660,0,Salle,Ventes bar
2025-06-18,970,0,970,644540,42840,970,0,Cuisine,Ventes plats a emporter
2025-06-18,480,0,480,644540,42840,480,0,Salle,Ventes repas midi
2025-06-18,710,0,710,644540,42840,710,0,Salle,Ventes evenements
2025-06-19,1110,0,1110,648880,42670,1110,0,Salle,Ventes bar
2025-06-19,370,0,370,648880,42670,370,0,Cuisine,Ventes plats a emporter
2025-06-19,790,0,790,648880,42670,790,0,Salle,Ventes repas midi
2025-06-19,0,710,-710,648880,42670,0,710,Cuisine,Achats fournisseurs
2025-06-20,1210,0,1210,648450,42550,1210,0,Salle,Ventes repas midi
2025-06-20,440,0,440,648450,42550,440,0,Salle,Ventes bar
2025-06-20,870,0,870,648450,42550,870,0,Salle,Ventes evenements
2025-06-20,0,2920,-2920,648450,42550,0,2920,Administration,Salaires
2025-06-20,0,280,-280,648450,42550,0,280,Administration,Marketing / Pub
2025-06-21,1310,0,1310,654500,42750,1310,0,Salle,Ventes bar
2025-06-21,0,150,-150,654500,42750,0,150,Cuisine,Produits menagers
2025-06-21,590,0,590,654500,42750,590,0,Cuisine,Ventes plats a emporter
2025-06-21,400,0,400,654500,42750,400,0,Salle,Ventes evenements
2025-06-22,0,810,-810,651630,42770,0,810,Cuisine,Achats fournisseurs
2025-06-23,1070,0,1070,653200,42770,1070,0,Cuisine,Ventes plats a emporter
2025-06-23,530,0,530,653200,42770,530,0,Salle,Ventes repas soir
2025-06-23,740,0,740,653200,42770,740,0,Salle,Ventes bar
2025-06-24,800,0,800,649440,42660,800,0,Salle,Ventes bar
2025-06-24,420,0,420,649440,42660,420,0,Salle,Ventes repas soir
2025-06-24,890,0,890,649440,42660,890,0,Cuisine,Ventes plats a emporter
2025-06-24,0,750,-750,649440,42660,0,750,Cuisine,Achats fournisseurs
2025-06-24,0,80,-80,649440,42660,0,80,Cuisine,Produits menagers
2025-06-25,0,460,-460,659880,42560,0,460,Cuisine,Achats fournisseurs
2025-06-25,870,0,870,659880,42560,870,0,Salle,Ventes bar
2025-06-25,0,230,-230,659880,42560,0,230,Salle,Maintenance
2025-06-25,560,0,560,659880,42560,560,0,Salle,Ventes evenements
2025-06-25,310,0,310,659880,42560,310,0,Cuisine,Ventes plats a emporter
2025-06-26,740,0,740,655030,42370,740,0,Salle,Ventes repas midi
2025-06-26,360,0,360,655030,42370,360,0,Salle,Ventes evenements
2025-06-26,640,0,640,655030,42370,640,0,Salle,Ventes bar
2025-06-27,760,0,760,654400,42310,760,0,Salle,Ventes repas soir
2025-06-27,640,0,640,654400,42310,640,0,Salle,Ventes evenements
2025-06-27,970,0,970,654400,42310,970,0,Salle,Ventes bar
2025-06-27,0,2800,-2800,654400,42310,0,2800,Administration,Salaires
2025-06-28,0,760,-760,654670,42250,0,760,Cuisine,Achats fournisseurs
2025-06-28,1290,0,1290,654670,42250,1290,0,Salle,Ventes bar
2025-06-28,0,180,-180,654670,42250,0,180,Salle,Maintenance
2025-06-28,1110,0,1110,654670,42250,1110,0,Salle,Ventes repas soir
2025-06-28,1110,0,1110,654670,42250,1110,0,Salle,Ventes repas midi
2025-06-29,0,390,-390,659170,42320,0,390,Cuisine,Achats fournisseurs
2025-06-30,810,0,810,658760,42440,810,0,Cuisine,Ventes plats a emporter
2025-06-30,350,0,350,658760,42440,350,0,Salle,Ventes repas soir
2025-06-30,640,0,640,658760,42440,640,0,Salle,Ventes evenements
2025-06-30,0,410,-410,658760,42440,0,410,Cuisine,Achats fournisseurs
2025-07-01,0,850,-850,660030,42480,0,850,Administration,Electricite / Eau
2025-07-01,0,350,-350,660030,42480,0,350,Administration,Taxes / Impots
2025-07-01,0,390,-390,660030,42480,0,390,Administration,Assurances
2025-07-01,0,250,-250,660030,42480,0,250,Cuisine,Gaz
2025-07-01,0,2230,-2230,660030,42480,0,2230,Administration,Loyer
2025-07-01,610,0,610,660030,42480,610,0,Salle,Ventes repas midi
2025-07-01,0,490,-490,660030,42480,0,490,Cuisine,Achats fournisseurs
2025-07-01,650,0,650,660030,42480,650,0,Cuisine,Ventes plats a emporter
2025-07-01,240,0,240,660030,42480,240,0,Salle,Ventes repas soir
2025-07-01,0,70,-70,660030,42480,0,70,Cuisine,Produits menagers
2025-07-02,1440,0,1440,657090,42370,1440,0,Salle,Ventes repas midi
2025-07-02,780,0,780,657090,42370,780,0,Salle,Ventes evenements
2025-07-02,780,0,780,657090,42370,780,0,Salle,Ventes bar
2025-07-02,0,50,-50,657090,42370,0,50,Cuisine,Produits menagers
2025-07-03,0,220,-220,665570,42270,0,220,Salle,Maintenance
2025-07-03,1430,0,1430,665570,42270,1430,0,Salle,Ventes evenements
2025-07-03,420,0,420,665570,42270,420,0,Salle,Ventes repas midi
2025-07-03,1550,0,1550,665570,42270,1550,0,Salle,Ventes bar
2025-07-04,870,0,870,662550,42100,870,0,Salle,Ventes repas soir
2025-07-04,730,0,730,662550,42100,730,0,Salle,Ventes bar
2025-07-04,1210,0,1210,662550,42100,1210,0,Salle,Ventes repas midi
2025-07-04,0,320,-320,662550,42100,0,320,Cuisine,Achats fournisseurs
2025-07-04,0,3200,-3200,662550,42100,0,3200,Administration,Salaires
2025-07-05,660,0,660,667480,41920,660,0,Salle,Ventes repas soir
2025-07-05,840,0,840,667480,41920,840,0,Salle,Ventes evenements
2025-07-05,1190,0,1190,667480,41920,1190,0,Salle,Ventes repas midi
2025-07-05,0,320,-320,667480,41920,0,320,Cuisine,Achats fournisseurs
2025-07-05,0,140,-140,667480,41920,0,140,Cuisine,Produits menagers
2025-07-05,0,340,-340,667480,41920,0,340,Administration,Marketing / Pub
2025-07-07,200,0,200,662820,42310,200,0,Salle,Ventes repas soir
2025-07-07,750,0,750,662820,42310,750,0,Cuisine,Ventes plats a emporter
2025-07-07,590,0,590,662820,42310,590,0,Salle,Ventes evenements
2025-07-08,590,0,590,666680,42350,590,0,Salle,Ventes repas midi
2025-07-08,760,0,760,666680,42350,760,0,Salle,Ventes repas soir
2025-07-08,1130,0,1130,666680,42350,1130,0,Salle,Ventes bar
2025-07-08,0,580,-580,666680,42350,0,580,Cuisine,Achats fournisseurs
2025-07-08,0,50,-50,666680,42350,0,50,Cuisine,Produits menagers
2025-07-09,450,0,450,673690,42520,450,0,Cuisine,Ventes plats a emporter
2025-07-09,560,0,560,673690,42520,560,0,Salle,Ventes bar
2025-07-09,1060,0,1060,673690,42520,1060,0,Salle,Ventes evenements
2025-07-09,0,420,-420,673690,42520,0,420,Cuisine,Achats fournisseurs
2025-07-09,0,90,-90,673690,42520,0,90,Cuisine,Produits menagers
2025-07-10,850,0,850,671110,42590,850,0,Salle,Ventes repas soir
2025-07-10,340,0,340,671110,42590,340,0,Salle,Ventes evenements
2025-07-10,400,0,400,671110,42590,400,0,Cuisine,Ventes plats a emporter
2025-07-10,0,730,-730,671110,42590,0,730,Cuisine,Achats fournisseurs
2025-07-11,0,2680,-2680,672160,42840,0,2680,Administration,Salaires
2025-07-11,0,550,-550,672160,42840,0,550,Cuisine,Achats fournisseurs
2025-07-11,430,0,430,672160,42840,430,0,Salle,Ventes repas midi
2025-07-11,1640,0,1640,672160,42840,1640,0,Salle,Ventes repas soir
2025-07-11,1080,0,1080,672160,42840,1080,0,Salle,Ventes evenements
2025-07-12,1580,0,1580,672240,42850,1580,0,Salle,Ventes bar
2025-07-12,540,0,540,672240,42850,540,0,Salle,Ventes repas midi
2025-07-12,1700,0,1700,672240,42850,1700,0,Cuisine,Ventes plats a emporter
2025-07-12,0,600,-600,672240,42850,0,600,Cuisine,Achats fournisseurs
2025-07-13,0,750,-750,677390,42880,0,750,Cuisine,Achats fournisseurs
2025-07-13,0,130,-130,677390,42880,0,130,Cuisine,Produits menagers
2025-07-14,670,0,670,673500,42790,670,0,Salle,Ventes repas soir
2025-07-14,420,0,420,673500,42790,420,0,Salle,Ventes evenements
2025-07-14,1040,0,1040,673500,42790,1040,0,Salle,Ventes bar
2025-07-15,0,680,-680,678380,42750,0,680,Cuisine,Achats fournisseurs
2025-07-15,1410,0,1410,678380,42750,1410,0,Cuisine,Ventes plats a emporter
2025-07-15,0,50,-50,678380,42750,0,50,Cuisine,Produits menagers
2025-07-15,1210,0,1210,678380,42750,1210,0,Salle,Ventes repas soir
2025-07-15,640,0,640,678380,42750,640,0,Salle,Ventes repas midi
2025-07-16,1140,0,1140,683190,42840,1140,0,Salle,Ventes evenements
2025-07-16,1040,0,1040,683190,42840,1040,0,Cuisine,Ventes plats a emporter
2025-07-16,1220,0,1220,683190,42840,1220,0,Salle,Ventes repas midi
2025-07-16,0,220,-220,683190,42840,0,220,Cuisine,Achats fournisseurs
